site	year	rep	specie	Date
6	2	1	4	41
7	2	1	4	41
8	2	1	4	41
9	2	1	4	41
10	2	1	4	41
11	2	1	4	41
12	2	1	4	41
13	2	1	4	41
14	2	1	4	41
15	2	1	4	41
16	2	1	4	41
17	2	1	4	41
18	2	1	4	41
19	2	1	4	41
1	3	1	4	18
2	3	1	4	18
3	3	1	4	18
4	3	1	4	18
5	3	1	4	18
6	3	1	4	18
7	3	1	4	18
8	3	1	4	18
9	3	1	4	18
10	3	1	4	18
11	3	1	4	18
12	3	1	4	18
13	3	1	4	18
14	3	1	4	18
15	3	1	4	18
16	3	1	4	18
17	3	1	4	18
18	3	1	4	18
19	3	1	4	18
1	4	1	4	39
2	4	1	4	39
3	4	1	4	39
4	4	1	4	39
5	4	1	4	39
6	4	1	4	39
7	4	1	4	39
8	4	1	4	39
9	4	1	4	39
10	4	1	4	39
11	4	1	4	39
12	4	1	4	39
13	4	1	4	39
14	4	1	4	39
15	4	1	4	39
16	4	1	4	39
17	4	1	4	39
18	4	1	4	39
19	4	1	4	39
1	5	1	4	25
2	5	1	4	25
3	5	1	4	25
4	5	1	4	25
5	5	1	4	25
6	5	1	4	25
7	5	1	4	25
8	5	1	4	25
9	5	1	4	25
10	5	1	4	25
11	5	1	4	25
12	5	1	4	25
13	5	1	4	25
14	5	1	4	25
15	5	1	4	25
16	5	1	4	25
17	5	1	4	25
18	5	1	4	25
19	5	1	4	25
1	6	1	4	31
2	6	1	4	31
3	6	1	4	31
4	6	1	4	31
5	6	1	4	31
6	6	1	4	31
7	6	1	4	31
8	6	1	4	31
9	6	1	4	31
10	6	1	4	31
11	6	1	4	31
12	6	1	4	31
13	6	1	4	31
14	6	1	4	31
15	6	1	4	31
16	6	1	4	31
17	6	1	4	31
18	6	1	4	31
19	6	1	4	31
1	7	1	4	29
2	7	1	4	29
3	7	1	4	29
4	7	1	4	29
5	7	1	4	29
6	7	1	4	29
7	7	1	4	29
8	7	1	4	29
9	7	1	4	29
10	7	1	4	29
11	7	1	4	29
12	7	1	4	29
13	7	1	4	29
14	7	1	4	29
15	7	1	4	29
16	7	1	4	29
17	7	1	4	29
18	7	1	4	29
19	7	1	4	29
1	8	1	4	25
2	8	1	4	25
3	8	1	4	25
4	8	1	4	25
5	8	1	4	25
6	8	1	4	25
7	8	1	4	25
8	8	1	4	25
9	8	1	4	25
10	8	1	4	25
11	8	1	4	25
12	8	1	4	25
13	8	1	4	25
14	8	1	4	25
15	8	1	4	25
16	8	1	4	25
17	8	1	4	25
18	8	1	4	25
19	8	1	4	25
1	9	1	4	17
2	9	1	4	17
3	9	1	4	17
4	9	1	4	17
5	9	1	4	17
6	9	1	4	17
7	9	1	4	17
8	9	1	4	17
9	9	1	4	17
10	9	1	4	17
11	9	1	4	17
12	9	1	4	17
13	9	1	4	17
14	9	1	4	17
15	9	1	4	17
16	9	1	4	17
17	9	1	4	17
18	9	1	4	17
19	9	1	4	17
1	10	1	4	23
2	10	1	4	23
3	10	1	4	23
4	10	1	4	23
5	10	1	4	23
6	10	1	4	23
7	10	1	4	23
8	10	1	4	23
9	10	1	4	23
10	10	1	4	23
11	10	1	4	23
12	10	1	4	23
13	10	1	4	23
14	10	1	4	23
15	10	1	4	23
16	10	1	4	23
17	10	1	4	23
18	10	1	4	23
19	10	1	4	23
1	11	1	4	28
2	11	1	4	28
3	11	1	4	28
4	11	1	4	28
5	11	1	4	28
6	11	1	4	28
7	11	1	4	28
8	11	1	4	28
9	11	1	4	28
10	11	1	4	28
11	11	1	4	28
12	11	1	4	28
13	11	1	4	28
14	11	1	4	28
15	11	1	4	28
16	11	1	4	28
17	11	1	4	28
18	11	1	4	28
19	11	1	4	28
1	12	1	4	27
2	12	1	4	27
3	12	1	4	27
4	12	1	4	27
5	12	1	4	27
6	12	1	4	27
7	12	1	4	27
8	12	1	4	27
9	12	1	4	27
10	12	1	4	27
11	12	1	4	27
12	12	1	4	27
13	12	1	4	27
14	12	1	4	27
15	12	1	4	27
16	12	1	4	27
17	12	1	4	27
18	12	1	4	27
19	12	1	4	27
1	1	2	4	42
2	1	2	4	42
3	1	2	4	42
4	1	2	4	42
5	1	2	4	42
6	1	2	4	42
7	1	2	4	42
8	1	2	4	42
9	1	2	4	42
10	1	2	4	42
11	1	2	4	42
12	1	2	4	42
13	1	2	4	42
14	1	2	4	42
15	1	2	4	42
16	1	2	4	42
17	1	2	4	42
18	1	2	4	42
19	1	2	4	42
1	2	2	4	41
2	2	2	4	41
3	2	2	4	41
4	2	2	4	41
5	2	2	4	41
6	2	2	4	41
7	2	2	4	41
8	2	2	4	41
9	2	2	4	41
10	2	2	4	41
11	2	2	4	41
12	2	2	4	41
13	2	2	4	41
14	2	2	4	41
15	2	2	4	41
16	2	2	4	41
17	2	2	4	41
18	2	2	4	41
19	2	2	4	41
1	3	2	4	18
2	3	2	4	18
3	3	2	4	18
4	3	2	4	18
5	3	2	4	18
6	3	2	4	18
7	3	2	4	18
8	3	2	4	18
9	3	2	4	18
10	3	2	4	18
11	3	2	4	18
12	3	2	4	18
13	3	2	4	18
14	3	2	4	18
15	3	2	4	18
16	3	2	4	18
17	3	2	4	18
18	3	2	4	18
19	3	2	4	18
1	4	2	4	39
2	4	2	4	39
3	4	2	4	39
4	4	2	4	39
5	4	2	4	39
6	4	2	4	39
7	4	2	4	39
8	4	2	4	39
9	4	2	4	39
10	4	2	4	39
11	4	2	4	39
12	4	2	4	39
13	4	2	4	39
14	4	2	4	39
15	4	2	4	39
16	4	2	4	39
17	4	2	4	39
18	4	2	4	39
19	4	2	4	39
1	5	2	4	25
2	5	2	4	25
3	5	2	4	25
4	5	2	4	25
5	5	2	4	25
6	5	2	4	25
7	5	2	4	25
8	5	2	4	25
9	5	2	4	25
10	5	2	4	25
11	5	2	4	25
12	5	2	4	25
13	5	2	4	25
14	5	2	4	25
15	5	2	4	25
16	5	2	4	25
17	5	2	4	25
18	5	2	4	25
19	5	2	4	25
1	6	2	4	31
2	6	2	4	31
3	6	2	4	31
4	6	2	4	31
5	6	2	4	31
6	6	2	4	31
7	6	2	4	31
8	6	2	4	31
9	6	2	4	31
10	6	2	4	31
11	6	2	4	31
12	6	2	4	31
13	6	2	4	31
14	6	2	4	31
15	6	2	4	31
16	6	2	4	31
17	6	2	4	31
18	6	2	4	31
19	6	2	4	31
1	7	2	4	29
2	7	2	4	29
3	7	2	4	29
4	7	2	4	29
5	7	2	4	29
6	7	2	4	29
7	7	2	4	29
8	7	2	4	29
9	7	2	4	29
10	7	2	4	29
11	7	2	4	29
12	7	2	4	29
13	7	2	4	29
14	7	2	4	29
15	7	2	4	29
16	7	2	4	29
17	7	2	4	29
18	7	2	4	29
19	7	2	4	29
1	8	2	4	25
2	8	2	4	25
3	8	2	4	25
4	8	2	4	25
5	8	2	4	25
6	8	2	4	25
7	8	2	4	25
8	8	2	4	25
9	8	2	4	25
10	8	2	4	25
11	8	2	4	25
12	8	2	4	25
13	8	2	4	25
14	8	2	4	25
15	8	2	4	25
16	8	2	4	25
17	8	2	4	25
18	8	2	4	25
19	8	2	4	25
1	9	2	4	17
2	9	2	4	17
3	9	2	4	17
4	9	2	4	17
5	9	2	4	17
6	9	2	4	17
7	9	2	4	17
8	9	2	4	17
9	9	2	4	17
10	9	2	4	17
11	9	2	4	17
12	9	2	4	17
13	9	2	4	17
14	9	2	4	17
15	9	2	4	17
16	9	2	4	17
17	9	2	4	17
18	9	2	4	17
19	9	2	4	17
1	10	2	4	23
2	10	2	4	23
3	10	2	4	23
4	10	2	4	23
5	10	2	4	23
6	10	2	4	23
7	10	2	4	23
8	10	2	4	23
9	10	2	4	23
10	10	2	4	23
11	10	2	4	23
12	10	2	4	23
13	10	2	4	23
14	10	2	4	23
15	10	2	4	23
16	10	2	4	23
17	10	2	4	23
18	10	2	4	23
19	10	2	4	23
1	11	2	4	28
2	11	2	4	28
3	11	2	4	28
4	11	2	4	28
5	11	2	4	28
6	11	2	4	28
7	11	2	4	28
8	11	2	4	28
9	11	2	4	28
10	11	2	4	28
11	11	2	4	28
12	11	2	4	28
13	11	2	4	28
14	11	2	4	28
15	11	2	4	28
16	11	2	4	28
17	11	2	4	28
18	11	2	4	28
19	11	2	4	28
1	12	2	4	56
2	12	2	4	56
3	12	2	4	56
4	12	2	4	56
5	12	2	4	56
6	12	2	4	56
7	12	2	4	56
8	12	2	4	56
9	12	2	4	56
10	12	2	4	56
11	12	2	4	56
12	12	2	4	56
13	12	2	4	56
14	12	2	4	56
15	12	2	4	56
16	12	2	4	56
17	12	2	4	56
18	12	2	4	56
19	12	2	4	56
1	1	1	5	42
2	1	1	5	42
3	1	1	5	42
4	1	1	5	42
5	1	1	5	42
6	1	1	5	42
7	1	1	5	42
8	1	1	5	42
9	1	1	5	42
10	1	1	5	42
11	1	1	5	42
12	1	1	5	42
13	1	1	5	42
14	1	1	5	42
15	1	1	5	42
16	1	1	5	42
17	1	1	5	42
18	1	1	5	42
19	1	1	5	42
1	2	1	5	41
2	2	1	5	41
3	2	1	5	41
4	2	1	5	41
5	2	1	5	41
6	2	1	5	41
7	2	1	5	41
8	2	1	5	41
9	2	1	5	41
10	2	1	5	41
11	2	1	5	41
12	2	1	5	41
13	2	1	5	41
14	2	1	5	41
15	2	1	5	41
16	2	1	5	41
17	2	1	5	41
18	2	1	5	41
19	2	1	5	41
1	3	1	5	18
2	3	1	5	18
3	3	1	5	18
4	3	1	5	18
5	3	1	5	18
6	3	1	5	18
7	3	1	5	18
8	3	1	5	18
9	3	1	5	18
10	3	1	5	18
11	3	1	5	18
12	3	1	5	18
13	3	1	5	18
14	3	1	5	18
15	3	1	5	18
16	3	1	5	18
17	3	1	5	18
18	3	1	5	18
19	3	1	5	18
1	4	1	5	39
2	4	1	5	39
3	4	1	5	39
4	4	1	5	39
5	4	1	5	39
6	4	1	5	39
7	4	1	5	39
8	4	1	5	39
9	4	1	5	39
10	4	1	5	39
11	4	1	5	39
12	4	1	5	39
13	4	1	5	39
14	4	1	5	39
15	4	1	5	39
16	4	1	5	39
17	4	1	5	39
18	4	1	5	39
19	4	1	5	39
1	5	1	5	25
2	5	1	5	25
3	5	1	5	25
4	5	1	5	25
5	5	1	5	25
6	5	1	5	25
7	5	1	5	25
8	5	1	5	25
9	5	1	5	25
10	5	1	5	25
11	5	1	5	25
12	5	1	5	25
13	5	1	5	25
14	5	1	5	25
15	5	1	5	25
16	5	1	5	25
17	5	1	5	25
18	5	1	5	25
19	5	1	5	25
1	6	1	5	31
2	6	1	5	31
3	6	1	5	31
4	6	1	5	31
5	6	1	5	31
6	6	1	5	31
7	6	1	5	31
8	6	1	5	31
9	6	1	5	31
10	6	1	5	31
11	6	1	5	31
12	6	1	5	31
13	6	1	5	31
14	6	1	5	31
15	6	1	5	31
16	6	1	5	31
17	6	1	5	31
18	6	1	5	31
19	6	1	5	31
1	7	1	5	29
2	7	1	5	29
3	7	1	5	29
4	7	1	5	29
5	7	1	5	29
6	7	1	5	29
7	7	1	5	29
8	7	1	5	29
9	7	1	5	29
10	7	1	5	29
11	7	1	5	29
12	7	1	5	29
13	7	1	5	29
14	7	1	5	29
15	7	1	5	29
16	7	1	5	29
17	7	1	5	29
18	7	1	5	29
19	7	1	5	29
1	8	1	5	25
2	8	1	5	25
3	8	1	5	25
4	8	1	5	25
5	8	1	5	25
6	8	1	5	25
7	8	1	5	25
8	8	1	5	25
9	8	1	5	25
10	8	1	5	25
11	8	1	5	25
12	8	1	5	25
13	8	1	5	25
14	8	1	5	25
15	8	1	5	25
16	8	1	5	25
17	8	1	5	25
18	8	1	5	25
19	8	1	5	25
1	9	1	5	17
2	9	1	5	17
3	9	1	5	17
4	9	1	5	17
5	9	1	5	17
6	9	1	5	17
7	9	1	5	17
8	9	1	5	17
9	9	1	5	17
10	9	1	5	17
11	9	1	5	17
12	9	1	5	17
13	9	1	5	17
14	9	1	5	17
15	9	1	5	17
16	9	1	5	17
17	9	1	5	17
18	9	1	5	17
19	9	1	5	17
1	10	1	5	23
2	10	1	5	23
3	10	1	5	23
4	10	1	5	23
5	10	1	5	23
6	10	1	5	23
7	10	1	5	23
8	10	1	5	23
9	10	1	5	23
10	10	1	5	23
11	10	1	5	23
12	10	1	5	23
13	10	1	5	23
14	10	1	5	23
15	10	1	5	23
16	10	1	5	23
17	10	1	5	23
18	10	1	5	23
19	10	1	5	23
1	11	1	5	28
2	11	1	5	28
3	11	1	5	28
4	11	1	5	28
5	11	1	5	28
6	11	1	5	28
7	11	1	5	28
8	11	1	5	28
9	11	1	5	28
10	11	1	5	28
11	11	1	5	28
12	11	1	5	28
13	11	1	5	28
14	11	1	5	28
15	11	1	5	28
16	11	1	5	28
17	11	1	5	28
18	11	1	5	28
19	11	1	5	28
1	12	1	5	27
2	12	1	5	27
3	12	1	5	27
4	12	1	5	27
5	12	1	5	27
6	12	1	5	27
7	12	1	5	27
8	12	1	5	27
9	12	1	5	27
10	12	1	5	27
11	12	1	5	27
12	12	1	5	27
13	12	1	5	27
14	12	1	5	27
15	12	1	5	27
16	12	1	5	27
17	12	1	5	27
18	12	1	5	27
19	12	1	5	27
1	1	2	5	42
2	1	2	5	42
3	1	2	5	42
4	1	2	5	42
5	1	2	5	42
6	1	2	5	42
7	1	2	5	42
8	1	2	5	42
9	1	2	5	42
10	1	2	5	42
11	1	2	5	42
12	1	2	5	42
13	1	2	5	42
14	1	2	5	42
15	1	2	5	42
16	1	2	5	42
17	1	2	5	42
18	1	2	5	42
19	1	2	5	42
1	2	2	5	41
2	2	2	5	41
3	2	2	5	41
4	2	2	5	41
5	2	2	5	41
6	2	2	5	41
7	2	2	5	41
8	2	2	5	41
9	2	2	5	41
10	2	2	5	41
11	2	2	5	41
12	2	2	5	41
13	2	2	5	41
14	2	2	5	41
15	2	2	5	41
16	2	2	5	41
17	2	2	5	41
18	2	2	5	41
19	2	2	5	41
1	3	2	5	18
2	3	2	5	18
3	3	2	5	18
4	3	2	5	18
5	3	2	5	18
6	3	2	5	18
7	3	2	5	18
8	3	2	5	18
9	3	2	5	18
10	3	2	5	18
11	3	2	5	18
12	3	2	5	18
13	3	2	5	18
14	3	2	5	18
15	3	2	5	18
16	3	2	5	18
17	3	2	5	18
18	3	2	5	18
19	3	2	5	18
1	4	2	5	39
2	4	2	5	39
3	4	2	5	39
4	4	2	5	39
5	4	2	5	39
6	4	2	5	39
7	4	2	5	39
8	4	2	5	39
9	4	2	5	39
10	4	2	5	39
11	4	2	5	39
12	4	2	5	39
13	4	2	5	39
14	4	2	5	39
15	4	2	5	39
16	4	2	5	39
17	4	2	5	39
18	4	2	5	39
19	4	2	5	39
1	5	2	5	25
2	5	2	5	25
3	5	2	5	25
4	5	2	5	25
5	5	2	5	25
6	5	2	5	25
7	5	2	5	25
8	5	2	5	25
9	5	2	5	25
10	5	2	5	25
11	5	2	5	25
12	5	2	5	25
13	5	2	5	25
14	5	2	5	25
15	5	2	5	25
16	5	2	5	25
17	5	2	5	25
18	5	2	5	25
19	5	2	5	25
1	6	2	5	31
2	6	2	5	31
3	6	2	5	31
4	6	2	5	31
5	6	2	5	31
6	6	2	5	31
7	6	2	5	31
8	6	2	5	31
9	6	2	5	31
10	6	2	5	31
11	6	2	5	31
12	6	2	5	31
13	6	2	5	31
14	6	2	5	31
15	6	2	5	31
16	6	2	5	31
17	6	2	5	31
18	6	2	5	31
19	6	2	5	31
1	7	2	5	29
2	7	2	5	29
3	7	2	5	29
4	7	2	5	29
5	7	2	5	29
6	7	2	5	29
7	7	2	5	29
8	7	2	5	29
9	7	2	5	29
10	7	2	5	29
11	7	2	5	29
12	7	2	5	29
13	7	2	5	29
14	7	2	5	29
15	7	2	5	29
16	7	2	5	29
17	7	2	5	29
18	7	2	5	29
19	7	2	5	29
1	8	2	5	25
2	8	2	5	25
3	8	2	5	25
4	8	2	5	25
5	8	2	5	25
6	8	2	5	25
7	8	2	5	25
8	8	2	5	25
9	8	2	5	25
10	8	2	5	25
11	8	2	5	25
12	8	2	5	25
13	8	2	5	25
14	8	2	5	25
15	8	2	5	25
16	8	2	5	25
17	8	2	5	25
18	8	2	5	25
19	8	2	5	25
1	9	2	5	17
2	9	2	5	17
3	9	2	5	17
4	9	2	5	17
5	9	2	5	17
6	9	2	5	17
7	9	2	5	17
8	9	2	5	17
9	9	2	5	17
10	9	2	5	17
11	9	2	5	17
12	9	2	5	17
13	9	2	5	17
14	9	2	5	17
15	9	2	5	17
16	9	2	5	17
17	9	2	5	17
18	9	2	5	17
19	9	2	5	17
1	10	2	5	23
2	10	2	5	23
3	10	2	5	23
4	10	2	5	23
5	10	2	5	23
6	10	2	5	23
7	10	2	5	23
8	10	2	5	23
9	10	2	5	23
10	10	2	5	23
11	10	2	5	23
12	10	2	5	23
13	10	2	5	23
14	10	2	5	23
15	10	2	5	23
16	10	2	5	23
17	10	2	5	23
18	10	2	5	23
19	10	2	5	23
1	11	2	5	28
2	11	2	5	28
3	11	2	5	28
4	11	2	5	28
5	11	2	5	28
6	11	2	5	28
7	11	2	5	28
8	11	2	5	28
9	11	2	5	28
10	11	2	5	28
11	11	2	5	28
12	11	2	5	28
13	11	2	5	28
14	11	2	5	28
15	11	2	5	28
16	11	2	5	28
17	11	2	5	28
18	11	2	5	28
19	11	2	5	28
1	12	2	5	56
2	12	2	5	56
3	12	2	5	56
4	12	2	5	56
5	12	2	5	56
6	12	2	5	56
7	12	2	5	56
8	12	2	5	56
9	12	2	5	56
10	12	2	5	56
11	12	2	5	56
12	12	2	5	56
13	12	2	5	56
14	12	2	5	56
15	12	2	5	56
16	12	2	5	56
17	12	2	5	56
18	12	2	5	56
19	12	2	5	56
1	1	1	6	42
2	1	1	6	42
3	1	1	6	42
4	1	1	6	42
5	1	1	6	42
6	1	1	6	42
7	1	1	6	42
8	1	1	6	42
9	1	1	6	42
10	1	1	6	42
11	1	1	6	42
12	1	1	6	42
13	1	1	6	42
14	1	1	6	42
15	1	1	6	42
16	1	1	6	42
17	1	1	6	42
18	1	1	6	42
19	1	1	6	42
1	2	1	6	41
2	2	1	6	41
3	2	1	6	41
4	2	1	6	41
5	2	1	6	41
6	2	1	6	41
7	2	1	6	41
8	2	1	6	41
9	2	1	6	41
10	2	1	6	41
11	2	1	6	41
12	2	1	6	41
13	2	1	6	41
14	2	1	6	41
15	2	1	6	41
16	2	1	6	41
17	2	1	6	41
18	2	1	6	41
19	2	1	6	41
1	3	1	6	18
2	3	1	6	18
3	3	1	6	18
4	3	1	6	18
5	3	1	6	18
6	3	1	6	18
7	3	1	6	18
8	3	1	6	18
9	3	1	6	18
10	3	1	6	18
11	3	1	6	18
12	3	1	6	18
13	3	1	6	18
14	3	1	6	18
15	3	1	6	18
16	3	1	6	18
17	3	1	6	18
18	3	1	6	18
19	3	1	6	18
1	4	1	6	39
2	4	1	6	39
3	4	1	6	39
4	4	1	6	39
5	4	1	6	39
6	4	1	6	39
7	4	1	6	39
8	4	1	6	39
9	4	1	6	39
10	4	1	6	39
11	4	1	6	39
12	4	1	6	39
13	4	1	6	39
14	4	1	6	39
15	4	1	6	39
16	4	1	6	39
17	4	1	6	39
18	4	1	6	39
19	4	1	6	39
1	5	1	6	25
2	5	1	6	25
3	5	1	6	25
4	5	1	6	25
5	5	1	6	25
6	5	1	6	25
7	5	1	6	25
8	5	1	6	25
9	5	1	6	25
10	5	1	6	25
11	5	1	6	25
12	5	1	6	25
13	5	1	6	25
14	5	1	6	25
15	5	1	6	25
16	5	1	6	25
17	5	1	6	25
18	5	1	6	25
19	5	1	6	25
1	6	1	6	31
2	6	1	6	31
3	6	1	6	31
4	6	1	6	31
5	6	1	6	31
6	6	1	6	31
7	6	1	6	31
8	6	1	6	31
9	6	1	6	31
10	6	1	6	31
11	6	1	6	31
12	6	1	6	31
13	6	1	6	31
14	6	1	6	31
15	6	1	6	31
16	6	1	6	31
17	6	1	6	31
18	6	1	6	31
19	6	1	6	31
1	7	1	6	29
2	7	1	6	29
3	7	1	6	29
4	7	1	6	29
5	7	1	6	29
6	7	1	6	29
7	7	1	6	29
8	7	1	6	29
9	7	1	6	29
10	7	1	6	29
11	7	1	6	29
12	7	1	6	29
13	7	1	6	29
14	7	1	6	29
15	7	1	6	29
16	7	1	6	29
17	7	1	6	29
18	7	1	6	29
19	7	1	6	29
1	8	1	6	25
2	8	1	6	25
3	8	1	6	25
4	8	1	6	25
5	8	1	6	25
6	8	1	6	25
7	8	1	6	25
8	8	1	6	25
9	8	1	6	25
10	8	1	6	25
11	8	1	6	25
12	8	1	6	25
13	8	1	6	25
14	8	1	6	25
15	8	1	6	25
16	8	1	6	25
17	8	1	6	25
18	8	1	6	25
19	8	1	6	25
1	9	1	6	17
2	9	1	6	17
3	9	1	6	17
4	9	1	6	17
5	9	1	6	17
6	9	1	6	17
7	9	1	6	17
8	9	1	6	17
9	9	1	6	17
10	9	1	6	17
11	9	1	6	17
12	9	1	6	17
13	9	1	6	17
14	9	1	6	17
15	9	1	6	17
16	9	1	6	17
17	9	1	6	17
18	9	1	6	17
19	9	1	6	17
1	10	1	6	23
2	10	1	6	23
3	10	1	6	23
4	10	1	6	23
5	10	1	6	23
6	10	1	6	23
7	10	1	6	23
8	10	1	6	23
9	10	1	6	23
10	10	1	6	23
11	10	1	6	23
12	10	1	6	23
13	10	1	6	23
14	10	1	6	23
15	10	1	6	23
16	10	1	6	23
17	10	1	6	23
18	10	1	6	23
19	10	1	6	23
1	11	1	6	28
2	11	1	6	28
3	11	1	6	28
4	11	1	6	28
5	11	1	6	28
6	11	1	6	28
7	11	1	6	28
8	11	1	6	28
9	11	1	6	28
10	11	1	6	28
11	11	1	6	28
12	11	1	6	28
13	11	1	6	28
14	11	1	6	28
15	11	1	6	28
16	11	1	6	28
17	11	1	6	28
18	11	1	6	28
19	11	1	6	28
1	12	1	6	27
2	12	1	6	27
3	12	1	6	27
4	12	1	6	27
5	12	1	6	27
6	12	1	6	27
7	12	1	6	27
8	12	1	6	27
9	12	1	6	27
10	12	1	6	27
11	12	1	6	27
12	12	1	6	27
13	12	1	6	27
14	12	1	6	27
15	12	1	6	27
16	12	1	6	27
17	12	1	6	27
18	12	1	6	27
19	12	1	6	27
1	1	2	6	42
2	1	2	6	42
3	1	2	6	42
4	1	2	6	42
5	1	2	6	42
6	1	2	6	42
7	1	2	6	42
8	1	2	6	42
9	1	2	6	42
10	1	2	6	42
11	1	2	6	42
12	1	2	6	42
13	1	2	6	42
14	1	2	6	42
15	1	2	6	42
16	1	2	6	42
17	1	2	6	42
18	1	2	6	42
19	1	2	6	42
1	2	2	6	41
2	2	2	6	41
3	2	2	6	41
4	2	2	6	41
5	2	2	6	41
6	2	2	6	41
7	2	2	6	41
8	2	2	6	41
9	2	2	6	41
10	2	2	6	41
11	2	2	6	41
12	2	2	6	41
13	2	2	6	41
14	2	2	6	41
15	2	2	6	41
16	2	2	6	41
17	2	2	6	41
18	2	2	6	41
19	2	2	6	41
1	3	2	6	18
2	3	2	6	18
3	3	2	6	18
4	3	2	6	18
5	3	2	6	18
6	3	2	6	18
7	3	2	6	18
8	3	2	6	18
9	3	2	6	18
10	3	2	6	18
11	3	2	6	18
12	3	2	6	18
13	3	2	6	18
14	3	2	6	18
15	3	2	6	18
16	3	2	6	18
17	3	2	6	18
18	3	2	6	18
19	3	2	6	18
1	4	2	6	39
2	4	2	6	39
3	4	2	6	39
4	4	2	6	39
5	4	2	6	39
6	4	2	6	39
7	4	2	6	39
8	4	2	6	39
9	4	2	6	39
10	4	2	6	39
11	4	2	6	39
12	4	2	6	39
13	4	2	6	39
14	4	2	6	39
15	4	2	6	39
16	4	2	6	39
17	4	2	6	39
18	4	2	6	39
19	4	2	6	39
1	5	2	6	25
2	5	2	6	25
3	5	2	6	25
4	5	2	6	25
5	5	2	6	25
6	5	2	6	25
7	5	2	6	25
8	5	2	6	25
9	5	2	6	25
10	5	2	6	25
11	5	2	6	25
12	5	2	6	25
13	5	2	6	25
14	5	2	6	25
15	5	2	6	25
16	5	2	6	25
17	5	2	6	25
18	5	2	6	25
19	5	2	6	25
1	6	2	6	31
2	6	2	6	31
3	6	2	6	31
4	6	2	6	31
5	6	2	6	31
6	6	2	6	31
7	6	2	6	31
8	6	2	6	31
9	6	2	6	31
10	6	2	6	31
11	6	2	6	31
12	6	2	6	31
13	6	2	6	31
14	6	2	6	31
15	6	2	6	31
16	6	2	6	31
17	6	2	6	31
18	6	2	6	31
19	6	2	6	31
1	7	2	6	29
2	7	2	6	29
3	7	2	6	29
4	7	2	6	29
5	7	2	6	29
6	7	2	6	29
7	7	2	6	29
8	7	2	6	29
9	7	2	6	29
10	7	2	6	29
11	7	2	6	29
12	7	2	6	29
13	7	2	6	29
14	7	2	6	29
15	7	2	6	29
16	7	2	6	29
17	7	2	6	29
18	7	2	6	29
19	7	2	6	29
1	8	2	6	25
2	8	2	6	25
3	8	2	6	25
4	8	2	6	25
5	8	2	6	25
6	8	2	6	25
7	8	2	6	25
8	8	2	6	25
9	8	2	6	25
10	8	2	6	25
11	8	2	6	25
12	8	2	6	25
13	8	2	6	25
14	8	2	6	25
15	8	2	6	25
16	8	2	6	25
17	8	2	6	25
18	8	2	6	25
19	8	2	6	25
1	9	2	6	17
2	9	2	6	17
3	9	2	6	17
4	9	2	6	17
5	9	2	6	17
6	9	2	6	17
7	9	2	6	17
8	9	2	6	17
9	9	2	6	17
10	9	2	6	17
11	9	2	6	17
12	9	2	6	17
13	9	2	6	17
14	9	2	6	17
15	9	2	6	17
16	9	2	6	17
17	9	2	6	17
18	9	2	6	17
19	9	2	6	17
1	10	2	6	23
2	10	2	6	23
3	10	2	6	23
4	10	2	6	23
5	10	2	6	23
6	10	2	6	23
7	10	2	6	23
8	10	2	6	23
9	10	2	6	23
10	10	2	6	23
11	10	2	6	23
12	10	2	6	23
13	10	2	6	23
14	10	2	6	23
15	10	2	6	23
16	10	2	6	23
17	10	2	6	23
18	10	2	6	23
19	10	2	6	23
1	11	2	6	28
2	11	2	6	28
3	11	2	6	28
4	11	2	6	28
5	11	2	6	28
6	11	2	6	28
7	11	2	6	28
8	11	2	6	28
9	11	2	6	28
10	11	2	6	28
11	11	2	6	28
12	11	2	6	28
13	11	2	6	28
14	11	2	6	28
15	11	2	6	28
16	11	2	6	28
17	11	2	6	28
18	11	2	6	28
19	11	2	6	28
1	12	2	6	56
2	12	2	6	56
3	12	2	6	56
4	12	2	6	56
5	12	2	6	56
6	12	2	6	56
7	12	2	6	56
8	12	2	6	56
9	12	2	6	56
10	12	2	6	56
11	12	2	6	56
12	12	2	6	56
13	12	2	6	56
14	12	2	6	56
15	12	2	6	56
16	12	2	6	56
17	12	2	6	56
18	12	2	6	56
19	12	2	6	56
1	1	1	7	42
2	1	1	7	42
3	1	1	7	42
4	1	1	7	42
5	1	1	7	42
6	1	1	7	42
7	1	1	7	42
8	1	1	7	42
9	1	1	7	42
10	1	1	7	42
11	1	1	7	42
12	1	1	7	42
13	1	1	7	42
14	1	1	7	42
15	1	1	7	42
16	1	1	7	42
17	1	1	7	42
18	1	1	7	42
19	1	1	7	42
1	2	1	7	41
2	2	1	7	41
3	2	1	7	41
4	2	1	7	41
5	2	1	7	41
6	2	1	7	41
7	2	1	7	41
8	2	1	7	41
9	2	1	7	41
10	2	1	7	41
11	2	1	7	41
12	2	1	7	41
13	2	1	7	41
14	2	1	7	41
15	2	1	7	41
16	2	1	7	41
17	2	1	7	41
18	2	1	7	41
19	2	1	7	41
1	3	1	7	18
2	3	1	7	18
3	3	1	7	18
4	3	1	7	18
5	3	1	7	18
6	3	1	7	18
7	3	1	7	18
8	3	1	7	18
9	3	1	7	18
10	3	1	7	18
11	3	1	7	18
12	3	1	7	18
13	3	1	7	18
14	3	1	7	18
15	3	1	7	18
16	3	1	7	18
